,Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group,Impact Short
595,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0006910965574008,0.000591104345501,-9.999221189979993e-05,-14.468631167237845,0.0006911019451458,0.0005910984287624,-0.0001000035163834,-14.47015409026269,-5.916738600041278e-09,-0.0,SSP2,Lithium,natural land transformation
596,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.009265479975388,0.0085828201371888,-0.0006826598381991997,-7.367776305302659,0.0092654561317992,0.0085828267836038,-0.0006826293481954002,-7.367466193624347,6.64641499996399e-09,0.0,SSP2,Lithium,photochemical oxidant formation
597,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",1.728469006778698,1.6940964441100346,-0.03437256266866351,-1.9886131908562679,1.7284623927657414,1.6940996758400455,-0.034362716925695924,-1.9880511759767923,3.2317300109330205e-06,0.0,SSP2,Lithium,human toxicity
598,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0081949314928716,0.0082433086120467,4.83771191750991e-05,0.5903297570843656,0.0081949228021526,0.0082433136506634,4.83908485108004e-05,0.5904979177850137,5.038616700953069e-09,0.0,SSP2,Lithium,marine eutrophication
599,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",2.021939223451012,1.8130414172431724,-0.2088978062078397,-10.331557140045804,2.0219326388079533,1.813031063117237,-0.2089015756907162,-10.331777215579043,-1.0354125935307934e-05,-0.0,SSP2,Lithium,climate change
600,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0058581868810244,0.0051526450276903,-0.0007055418533341001,-12.043689756970071,0.0058581734115934,0.0051526470450543,-0.0007055263665391,-12.04345308629571,2.0173640006768134e-09,0.0,SSP2,Lithium,particulate matter formation
601,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.1114425263122611,0.2640641083725133,0.15262158206025223,136.95093525841986,0.1114418637472711,0.2640650669456644,0.1526232031983933,136.9532041787399,9.58573151077502e-07,0.0,SSP2,Lithium,agricultural land occupation
602,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0019432514178249,0.0018998226928191,-4.342872500579984e-05,-2.2348484919367784,0.001943250374225,0.0018998232121812,-4.34271620438e-05,-2.234769261841489,5.193620999845855e-10,0.0,SSP2,Lithium,freshwater eutrophication
603,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",0.271775535791913,0.2793569370170921,0.007581401225179085,2.7895819257932923,0.2717755783952728,0.2793570676039555,0.007581489208682735,2.7896138620873985,1.3058686343381254e-07,0.0,SSP2,Lithium,metal depletion
604,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0148052479287282,0.0142018659297586,-0.0006033819989696015,-4.075460281882853,0.0148052148897351,0.014201870106821,-0.0006033447829141003,-4.075218005328766,4.177062400828602e-09,0.0,SSP2,Lithium,terrestrial acidification
605,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0059915887618833,0.0095906248257947,0.0035990360639114004,60.06814230655137,0.005991606757335,0.0095906309204623,0.003599024163127299,60.06776327103458,6.094667598724457e-09,-0.0,SSP2,Lithium,water depletion
606,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.1682821181547069,0.1719114868929543,0.0036293687382474016,2.15671681462365,0.168279249968387,0.1719131473313268,0.0036338973629397864,2.1594447108734154,1.660438372491635e-06,0.0,SSP2,Lithium,urban land occupation
607,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1804132358385727,0.1208402476375252,-0.05957298820104749,-33.020298053049316,0.1804135634039553,0.120840112744684,-0.05957345065927132,-33.02049443249634,-1.3489284120260514e-07,-0.0,SSP2,Lithium,ionising radiation
608,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.6249672108197595,0.5414853066540206,-0.08348190416573886,-13.357805452903198,0.6249650441543142,0.5414849516643743,-0.08348009248993993,-13.357561878185193,-3.549896463450608e-07,0.0,SSP2,Lithium,fossil depletion
609,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.1142943164760696,0.1203897431876152,0.006095426711545601,5.333096954844498,0.1142942952247281,0.1203897883721169,0.006095493147388803,5.3331560734538,4.5184501709649716e-08,0.0,SSP2,Lithium,freshwater ecotoxicity
610,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.1059329491738585,0.1107777837978196,0.004844834623961111,4.573491686717517,0.1059327980308172,0.1107778939175305,0.004845095886713294,4.5737448427481295,1.1011971089158745e-07,0.0,SSP2,Lithium,marine ecotoxicity
611,"lithium carbonate production, from concentrated brine",GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",2.501812539657383e-07,2.0007451850568322e-07,-5.010673546005507e-08,-20.028173440571635,2.501792257828915e-07,2.000752651475228e-07,-5.01039606353687e-08,-20.02722667262929,7.466418395925517e-13,0.0,SSP2,Lithium,ozone depletion
612,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",2.5351794415167017e-06,1.2969159388415088e-05,1.0433979946898387e-05,411.5677090161371,2.5351092952883267e-06,1.2969226096169862e-05,1.0434116800881535e-05,411.58449540120625,6.670775477310529e-11,0.0,SSP2,Lithium,terrestrial ecotoxicity
613,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0001408465243963,0.0001400576656826,-7.888587137000209e-07,-0.5600839048611581,0.0001408465424409,0.0001400576424164,-7.889000245000165e-07,-0.5601131634672846,-2.3266200001748755e-11,-0.0,SSP2,Lithium,natural land transformation
614,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0001546449393999,0.0001528573819232,-1.787557476700004e-06,-1.1559107486068567,0.0001546448595432,0.0001528574080587,-1.7874514844999883e-06,-1.1558428064016342,2.6135500014179414e-11,0.0,SSP2,Lithium,photochemical oxidant formation
615,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.0026060457709507,0.0038916699141481,0.0012856241431974,49.33237004231116,0.0026060236193569,0.0038916826221772,0.0012856590028203002,49.334127030574194,1.270802909994831e-08,0.0,SSP2,Lithium,human toxicity
616,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",5.187338635314602e-05,5.378302455657558e-05,1.909638203429562e-06,3.681344785221923,5.187335724626677e-05,5.378304436976779e-05,1.9096871235010197e-06,3.6814411576155623,1.9813192211025343e-11,0.0,SSP2,Lithium,marine eutrophication
617,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",0.0149283801747513,0.016058837777058,0.0011304576023067007,7.572540282827661,0.0149283581215229,0.0160587970618581,0.0011304389403352013,7.572426459313,-4.0715199899066246e-08,-0.0,SSP2,Lithium,climate change
618,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",5.278012741176522e-05,4.918557683956355e-05,-3.594550572201667e-06,-6.810424204092401,5.278008230006561e-05,4.91855847723797e-05,-3.594497527685913e-06,-6.810329524024718,7.932816147135542e-12,0.0,SSP2,Lithium,particulate matter formation
619,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0001886752712404,0.0022916439581576,0.0021029686869172,1114.5968801802908,0.0001886730521836,0.0022916477275247,0.0021029746753411,1114.6131633544944,3.7693671001322315e-09,0.0,SSP2,Lithium,agricultural land occupation
620,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",3.0100753663945166e-06,4.841782866344617e-06,1.8317074999501007e-06,60.85254609900779,3.0100718711788124e-06,4.841784908615623e-06,1.831713037436811e-06,60.85280072463753,2.0422710060696955e-12,0.0,SSP2,Lithium,freshwater eutrophication
621,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",0.0005206300870119,0.0005939323669736,7.33022799617e-05,14.079532049791919,0.0005206302296987,0.0005939328804761,7.330265077740009e-05,14.079599415466507,5.135025000699289e-10,0.0,SSP2,Lithium,metal depletion
622,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",9.791855877282631e-05,9.788220045310078e-05,-3.63583197255323e-08,-0.037131183486763294,9.7918448118922e-05,9.788221687843011e-05,-3.6231240491880925e-08,-0.037001444761336565,1.6425329331251973e-11,0.0,SSP2,Lithium,terrestrial acidification
623,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",2.733369978846809e-05,5.617458707609064e-05,2.8840887287622548e-05,105.51402668068496,2.7333760058676584e-05,5.61746110419577e-05,2.8840850983281118e-05,105.5136612063957,2.396586706485907e-11,-0.0,SSP2,Lithium,water depletion
624,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0171748615842459,0.0172751452778888,0.00010028369364289969,0.5838981184854938,0.0171748519781416,0.0172751518071778,0.00010029982903619894,0.5839923928535182,6.52928899835814e-09,0.0,SSP2,Lithium,urban land occupation
625,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0014429700148625,0.0010615440668961,-0.00038142594796639995,-26.43339390546836,0.0014429711119421,0.0010615435364613,-0.0003814275754808001,-26.433486597485334,-5.304348000331055e-10,-0.0,SSP2,Lithium,ionising radiation
626,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.0049079726206212,0.0050126935136226,0.00010472089300139938,2.1336894293461826,0.0049079653640444,0.0050126921177081,0.00010472675366370032,2.133811995311239,-1.3959144994427075e-09,0.0,SSP2,Lithium,fossil depletion
627,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0002431126599814,0.0003247227945276,8.161013454620003e-05,33.56885427210736,0.0002431125888066,0.0003247229722051,8.161038339850001e-05,33.56896646081228,1.7767749999151455e-10,0.0,SSP2,Lithium,freshwater ecotoxicity
628,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0002179177322186,0.0002913567701811,7.343903796249999e-05,33.700349767237405,0.0002179172260116,0.0002913572032013,7.343997718969999e-05,33.70085905268944,4.330201999920569e-10,0.0,SSP2,Lithium,marine ecotoxicity
629,lithium brine inspissation,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",1.791025138083271e-09,1.3035537358343875e-09,-4.874714022488834e-10,-27.217451719888658,1.7910183453111546e-09,1.3035566718303936e-09,-4.87461673480761e-10,-27.21701174959624,2.9359960060506005e-15,0.0,SSP2,Lithium,ozone depletion
630,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0022243564170745,0.0032087530809407,0.0009843966638661997,44.255347583229934,0.0022242931817782,0.0032088048589682,0.0009845116771899998,44.261776516481376,5.177802750010868e-08,0.0,SSP2,Lithium,terrestrial ecotoxicity
631,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0012772690634521,0.0010879257222943,-0.00018934334115780016,-14.824076349744056,0.001277285330255,0.001087907663253,-0.00018937766700199998,-14.826574964592462,-1.8059041299910497e-08,-0.0,SSP2,Lithium,natural land transformation
632,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0354407190758578,0.0326388770863847,-0.0028018419894731,-7.90571428157538,0.0354406470867492,0.0314282740792168,-0.004012373007532398,-11.32138755173173,-0.0012106030071679028,-3.4,SSP2,Lithium,photochemical oxidant formation
633,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",5.346374576330289,5.00788465072937,-0.3384899256009195,-6.331204833636188,5.346354607151243,5.007894514600084,-0.33846009255115916,-6.330670474016772,9.863870713999745e-06,0.0,SSP2,Lithium,human toxicity
634,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0394310205122645,0.038702147529356,-0.0007288729829084961,-1.848476081621549,0.0394309942730472,0.0124270297041718,-0.0270039645688754,-68.48410765876575,-0.026275117825184203,-66.6,SSP2,Lithium,marine eutrophication
635,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",8.061589391524212,6.511570084355683,-1.5500193071685286,-19.22721726311423,8.061569511019348,6.511538481542067,-1.5500310294772808,-19.22741008879903,-3.16028136158053e-05,-0.0,SSP2,Lithium,climate change
636,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0339350096330323,0.0310424863011462,-0.002892523331886103,-8.523714485911105,0.0339349689658183,0.0302883186156983,-0.0036466503501200037,-10.745995830416605,-0.0007541676854478999,-2.2,SSP2,Lithium,particulate matter formation
637,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.193476534035613,0.3286847003008951,0.1352081662652821,69.88349617654123,0.1934745336042458,0.3286876260530676,0.13521309244882182,69.88676490385119,2.9257521725334357e-06,0.0,SSP2,Lithium,agricultural land occupation
638,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0053494780919487,0.0048926028990168,-0.0004568751929319003,-8.540556388473226,0.0053494749410879,0.0022362141464715,-0.0031132607946164,-58.19750216426417,-0.0026563887525452995,-49.7,SSP2,Lithium,freshwater eutrophication
639,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",1.1844603246745868,1.1935527216545991,0.009092396980012296,0.7676404849196025,1.184460453303653,1.1935531202311196,0.009092666927466686,0.7676631923088489,3.9857652045505176e-07,0.0,SSP2,Lithium,metal depletion
640,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0614020429810686,0.057784161880715,-0.003617881100353597,-5.892118445422178,0.0614019432289855,0.0570264514400087,-0.004375491788976796,-7.125982597422576,-0.0007577104407062996,-1.2,SSP2,Lithium,terrestrial acidification
641,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.1352888831784072,0.1345677684285552,-0.0007211147498520087,-0.5330184808319139,0.135288937510687,0.1345677870306694,-0.000721150480017585,-0.5330446770347491,1.8602114210120035e-08,-0.0,SSP2,Lithium,water depletion
642,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.2320397228772067,0.2438734918456105,0.011833768968403796,5.099889286915809,0.2320310631834757,0.2438785598276504,0.011847496644174699,5.105995930728653,5.067982039891339e-06,0.0,SSP2,Lithium,urban land occupation
643,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.6345303515993709,0.5752665930565204,-0.059263758542850486,-9.339783099968775,0.6345313405933394,0.5752661813372375,-0.059265159256101874,-9.339989290471301,-4.117192828889671e-07,-0.0,SSP2,Lithium,ionising radiation
644,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.600414518896166,2.229521614413481,-0.37089290448268475,-14.262837781728846,2.6004079772503186,2.229520530915767,-0.37088744633455173,-14.262663765811453,-1.0834977142160085e-06,0.0,SSP2,Lithium,fossil depletion
645,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.8741947788905984,0.8799544996762869,0.005759720785688538,0.6588601218824417,0.8741947147280736,0.5881702472908669,-0.2860244674372068,-32.71862236391778,-0.29178425238542005,-33.4,SSP2,Lithium,freshwater ecotoxicity
646,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.5253775802921286,0.5291275053089939,0.0037499250168653298,0.7137580965636635,0.5253771239576127,0.5113072938117565,-0.014069830145856166,-2.6780439239283123,-0.017820211497237337,-3.4,SSP2,Lithium,marine ecotoxicity
647,"lithium carbonate production, from spodumene",RoW,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",1.0120299186819574e-06,9.528320891998792e-07,-5.9197829482078174e-08,-5.849414961879384,1.0120237951459243e-06,9.528343680965804e-07,-5.918942704934388e-08,-5.848620095025465,2.278896701270075e-12,0.0,SSP2,Lithium,ozone depletion
648,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0022243564170745,0.0032087530809407,0.0009843966638661997,44.255347583229934,0.0022242931817782,0.0032088048589682,0.0009845116771899998,44.261776516481376,5.177802750010868e-08,0.0,SSP2,Lithium,terrestrial ecotoxicity
649,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0012772690634521,0.0010879257222943,-0.00018934334115780016,-14.824076349744056,0.001277285330255,0.001087907663253,-0.00018937766700199998,-14.826574964592462,-1.8059041299910497e-08,-0.0,SSP2,Lithium,natural land transformation
650,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0354407190758578,0.0326388770863847,-0.0028018419894731,-7.90571428157538,0.0354406470867492,0.0314282740792168,-0.004012373007532398,-11.32138755173173,-0.0012106030071679028,-3.4,SSP2,Lithium,photochemical oxidant formation
651,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",5.346374576330289,5.00788465072937,-0.3384899256009195,-6.331204833636188,5.346354607151243,5.007894514600084,-0.33846009255115916,-6.330670474016772,9.863870713999745e-06,0.0,SSP2,Lithium,human toxicity
652,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0394310205122645,0.038702147529356,-0.0007288729829084961,-1.848476081621549,0.0394309942730472,0.0124270297041718,-0.0270039645688754,-68.48410765876575,-0.026275117825184203,-66.6,SSP2,Lithium,marine eutrophication
653,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",8.061589391524212,6.511570084355683,-1.5500193071685286,-19.22721726311423,8.061569511019348,6.511538481542067,-1.5500310294772808,-19.22741008879903,-3.16028136158053e-05,-0.0,SSP2,Lithium,climate change
654,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0339350096330323,0.0310424863011462,-0.002892523331886103,-8.523714485911105,0.0339349689658183,0.0302883186156983,-0.0036466503501200037,-10.745995830416605,-0.0007541676854478999,-2.2,SSP2,Lithium,particulate matter formation
655,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.193476534035613,0.3286847003008951,0.1352081662652821,69.88349617654123,0.1934745336042458,0.3286876260530676,0.13521309244882182,69.88676490385119,2.9257521725334357e-06,0.0,SSP2,Lithium,agricultural land occupation
656,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0053494780919487,0.0048926028990168,-0.0004568751929319003,-8.540556388473226,0.0053494749410879,0.0022362141464715,-0.0031132607946164,-58.19750216426417,-0.0026563887525452995,-49.7,SSP2,Lithium,freshwater eutrophication
657,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",1.1844603246745868,1.1935527216545991,0.009092396980012296,0.7676404849196025,1.184460453303653,1.1935531202311196,0.009092666927466686,0.7676631923088489,3.9857652045505176e-07,0.0,SSP2,Lithium,metal depletion
658,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0614020429810686,0.057784161880715,-0.003617881100353597,-5.892118445422178,0.0614019432289855,0.0570264514400087,-0.004375491788976796,-7.125982597422576,-0.0007577104407062996,-1.2,SSP2,Lithium,terrestrial acidification
659,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.1352888831784072,0.1345677684285552,-0.0007211147498520087,-0.5330184808319139,0.135288937510687,0.1345677870306694,-0.000721150480017585,-0.5330446770347491,1.8602114210120035e-08,-0.0,SSP2,Lithium,water depletion
660,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.2320397228772067,0.2438734918456105,0.011833768968403796,5.099889286915809,0.2320310631834757,0.2438785598276504,0.011847496644174699,5.105995930728653,5.067982039891339e-06,0.0,SSP2,Lithium,urban land occupation
661,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.6345303515993709,0.5752665930565204,-0.059263758542850486,-9.339783099968775,0.6345313405933394,0.5752661813372375,-0.059265159256101874,-9.339989290471301,-4.117192828889671e-07,-0.0,SSP2,Lithium,ionising radiation
662,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.600414518896166,2.229521614413481,-0.37089290448268475,-14.262837781728846,2.6004079772503186,2.229520530915767,-0.37088744633455173,-14.262663765811453,-1.0834977142160085e-06,0.0,SSP2,Lithium,fossil depletion
663,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.8741947788905984,0.8799544996762869,0.005759720785688538,0.6588601218824417,0.8741947147280736,0.5881702472908669,-0.2860244674372068,-32.71862236391778,-0.29178425238542005,-33.4,SSP2,Lithium,freshwater ecotoxicity
664,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.5253775802921286,0.5291275053089939,0.0037499250168653298,0.7137580965636635,0.5253771239576127,0.5113072938117565,-0.014069830145856166,-2.6780439239283123,-0.017820211497237337,-3.4,SSP2,Lithium,marine ecotoxicity
665,"lithium carbonate production, from spodumene",CN,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",1.0120299186819574e-06,9.528320891998792e-07,-5.9197829482078174e-08,-5.849414961879384,1.0120237951459243e-06,9.528343680965804e-07,-5.918942704934388e-08,-5.848620095025465,2.278896701270075e-12,0.0,SSP2,Lithium,ozone depletion
666,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",4.852500215917223e-06,1.3571571248059063e-05,8.71907103214184e-06,179.6820328527024,4.851867591900182e-06,1.3572079568965787e-05,8.720211977065605e-06,179.72897676810732,5.08320906724143e-10,0.0,SSP2,Manganese,terrestrial ecotoxicity
667,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",7.789841676871635e-05,7.720374709822977e-05,-6.946696704865753e-07,-0.8917635290959489,7.789857950647105e-05,7.720356650650276e-05,-6.950129999682954e-07,-0.8922024051934868,-1.8059172701093834e-10,-0.0,SSP2,Manganese,natural land transformation
668,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0003118318210551,0.0003096953289713,-2.136492083799999e-06,-0.6851424195808694,0.0003118311008555,0.0003096955318343,-2.1355690212000104e-06,-0.6848479883312267,2.0286299999864796e-10,0.0,SSP2,Manganese,photochemical oxidant formation
669,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.0136918573656367,0.0145895580963933,0.0008977007307566006,6.556456927528442,0.0136916575882487,0.0145896567016326,0.0008979991133839012,6.5587318963822,9.860523930010912e-08,0.0,SSP2,Manganese,human toxicity
670,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0001041984167633,0.0001056885666977,1.4901499344000067e-06,1.4301080387671077,0.0001041981542586,0.0001056887204872,1.490566228599992e-06,1.4305111632790444,1.537894999878702e-10,0.0,SSP2,Manganese,marine eutrophication
671,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'climate change', 'GWP100')",0.0165084524731389,0.0170454129406234,0.000536960467484502,3.2526396302633263,0.0165082535828728,0.0170450969101888,0.0005368433273159993,3.2519692323661094,-3.1603043460295965e-07,-0.0,SSP2,Manganese,climate change
672,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0001082293934617,0.0001049521535901,-3.2772398716000026e-06,-3.0280497439540266,0.0001082289866153,0.0001048461940692,-3.382792546099999e-06,-3.1255883029969933,-1.0595952089999033e-07,-0.1,SSP2,Manganese,particulate matter formation
673,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0017282102102879,0.0033961959651442,0.0016679857548563002,96.51521238139387,0.0017281901973994,0.0033962252228807,0.0016680350254813,96.51918104797595,2.9257736500025444e-08,0.0,SSP2,Manganese,agricultural land occupation
674,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",6.36622036196685e-06,7.664579684882129e-06,1.298359322915279e-06,20.394508029787232,6.366188839852993e-06,7.664595536942146e-06,1.2984066970891538e-06,20.395353165790418,1.5852060017694817e-11,0.0,SSP2,Manganese,freshwater eutrophication
675,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",46.97261219364471,46.97259920048686,-1.2993157845642145e-05,-2.7661135369857273e-05,46.97261219493158,46.97259920447264,-1.2990458941430916e-05,-2.765538967158528e-05,3.985775265391567e-09,0.0,SSP2,Manganese,metal depletion
676,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0002693500877052,0.0002687570100051,-5.930777001000019e-07,-0.2201884191510334,0.0002693490897568,0.0002687571374981,-5.919522586999887e-07,-0.21977139749552255,1.274929999897298e-10,0.0,SSP2,Manganese,terrestrial acidification
677,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0014450024367011,0.0014705433006586,2.5540863957500054e-05,1.7675308573049282,0.0014450029802568,0.0014705434866811,2.5540506424300176e-05,1.7675054496954203,1.8602250013814714e-10,-0.0,SSP2,Manganese,water depletion
678,manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0229514769821531,0.0230230085629792,7.15315808260987e-05,0.31166439040816907,0.0229513903480965,0.0230230592431683,7.166889507179836e-05,0.31226384974861576,5.0680189100926754e-08,0.0,SSP2,Manganese,urban land occupation
