Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0012489240730386,0.0014041861892885,0.0001552621162499001,12.431669754923643,0.001248942012936,0.0014042037382426,0.0001552617253066,12.431459883522722,1.7548954100001304e-08,-0.00020987140092110224,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.4859603911418073,0.4714409214251198,-0.014519469716687494,-2.987788713103285,0.4859676131601245,0.4714568405790006,-0.014510772581123876,-2.9859546579172203,1.5919153880827874e-05,0.0018340551860647203,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0012501545517506,0.0013074923358447,5.7337784094100164e-05,4.586455651727994,0.0012501551717389,0.001307499825342,5.73446536031e-05,4.587002869678698,7.489497299900325e-09,0.0005472179507037822,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0129354295053755,0.0399144091749391,0.026978979669563603,208.56655481251786,0.012935659148022,0.0399149527850887,0.0269792936370667,208.56527934405355,5.436101495961965e-07,-0.0012754684643141445,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0016752236058723,0.0016784296766369,3.2060707646000813e-06,0.19138166113237517,0.0016752352224263,0.0016784687075174,3.2334850910999396e-06,0.19301678043855677,3.903088049983516e-08,0.0016351193061815983,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",5.023093555896405,5.023713806403646,0.0006202505072412379,0.012347978398951999,5.023093340141646,5.023713821608668,0.0006204814670223158,0.012352576888503906,1.5205022130260204e-08,4.5984895519074476e-06,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0027822598641952,0.0029667571808441,0.0001844973166489003,6.631203613407558,0.0027824506525183,0.0029668359865716,0.00018438533405330023,6.62672431895313,7.880572750005449e-08,-0.004479294454427851,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0149371252771097,0.0155725394851059,0.0006354142079961992,4.25392567986248,0.0149371538826354,0.0155725975185555,0.000635443635920099,4.25411454493221,5.803344959968981e-08,0.0001888650697301486,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0643039082996145,0.0650072735822753,0.000703365282660795,1.0938142039260956,0.0643039113873268,0.0650075693157033,0.0007036579283764971,1.094269249250017,2.957334279962698e-07,0.000455045323921377,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0259391271108048,0.0201203742791515,-0.005818752831653298,-22.432338631894552,0.0259367277120369,0.0201208066246309,-0.005815921087406001,-22.4234959474356,4.323454794001591e-07,0.008842684458951311,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.1255954199284795,0.1220571383112121,-0.003538281617267408,-2.817205929390011,0.1255925889336063,0.1220568104427268,-0.003535778490879507,-2.815276379682461,-3.278684852919822e-07,0.0019295497075502155,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.1053403518359184,1.1058673103259091,0.0005269584899907365,0.047673867068680084,1.1053404050575546,1.1058678262211494,0.0005274211635948323,0.04771572279286847,5.158952403050421e-07,4.1855724188383236e-05,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.009423105875141,1.0098278960238305,0.00040479014868943786,0.04010113760359154,1.009423173027045,1.0098284135563909,0.0004052405293457628,0.040145752561884705,5.175325603623548e-07,4.461495829316542e-05,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",CA-QC,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.737812938107436e-08,5.373472726900109e-08,-3.643402112073276e-09,-6.349809851547754,5.7376614097529327e-08,5.3733828326065976e-08,-3.6427857714633503e-09,-6.3489033446123315,-8.989429351111273e-13,0.0009065069354221578,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0043882226163675,0.0076383738074172,0.0032501511910497,74.06532154788725,0.0043881863634241,0.0076384068842816,0.0032502205208574993,74.06751335696129,3.3076864399371464e-08,0.0021918090740342677,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0046111634648117,0.0045458719423029,-6.529152250880042e-05,-1.4159446527334645,0.0046111683531456,0.0045458061415532,-6.536221159240008e-05,-1.4174761489203045,-6.58007496996682e-08,-0.001531496186840009,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0296370138656819,0.0307334104688208,0.0010963966031388994,3.699416574516871,0.029637688473339,0.0307335548006994,0.0010958663273604,3.697543174955099,1.4433187859805297e-07,-0.0018733995617719046,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",18.053310492308903,18.19793452659785,0.14462403428894888,0.8010942610806024,18.053477960065475,18.19843956252469,0.1449616024592153,0.802956653448561,0.0005050359268388149,0.0018623923679585985,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0107443729314333,0.0120051459606703,0.0012607730292369997,11.734263481757353,0.0107447690070883,0.012005524468745,0.0012607554616566995,11.733667432263848,3.7850807469916314e-07,-0.0005960494935042249,SSP5,Nickel
processing of nickel-rich materials,GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",5.546106171440474,5.393165333707121,-0.15294083773335299,-2.7576254944580354,5.54628824021465,5.393507017865244,-0.1527812223494056,-2.754657091956201,0.0003416841581227459,0.0029684025018346105,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0141218064912634,0.0133737856679504,-0.0007480208233129997,-5.296920218923622,0.0141218445057779,0.0133739461589286,-0.0007478983468492996,-5.296038676415817,1.604909781998537e-07,0.0008815425078054773,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.1135229688798617,0.4537955774204227,0.340272608540561,299.738997225013,0.11352822089504,0.4538071371082574,0.3402789162132174,299.73068681118036,1.1559687834672427e-05,-0.00831041383264619,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0115952998945129,0.0119103121885801,0.0003150122940672011,2.7167239910394247,0.0115955573043048,0.0119111536967837,0.00031559639247889966,2.7217009428407195,8.415082035986843e-07,0.00497695180129476,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",36.09354353448143,36.11011768617606,0.016574151694634054,0.045919990312949424,36.093539851835054,36.11011787989499,0.016578028059939243,0.04593073477412438,1.9371893245079264e-07,1.0744461174952424e-05,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0294820829410807,0.029769223761271,0.0002871408201902993,0.9739502489160756,0.0294862738354774,0.0297709233567363,0.00028464952125890203,0.9653628086313721,1.6995954653029055e-06,-0.008587440284703485,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.1145358617929081,0.1272974426632547,0.012761580870346609,11.141995764977766,0.1145365061672481,0.1272986789149318,0.012762172747683695,11.142449839571812,1.236251677083633e-06,0.0004540745940460056,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.4865845923289186,0.4905479560361344,0.0039633637072157835,0.8145271695197147,0.4865863132673493,0.4905542615358741,0.003967948268524812,0.8154664774437806,6.305499739733822e-06,0.0009393079240659352,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.7607984997735925,0.622708566986127,-0.1380899327874655,-18.150657871770246,0.7607467393171793,0.6227177782365896,-0.1380289610805897,-18.143878106461536,9.21125046260407e-06,0.006779765308710495,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",1.646095667337564,1.605774994650297,-0.04032067268726691,-2.449473228520343,1.6460386070955306,1.605767494965629,-0.04027111212990153,-2.446547241134322,-7.499684667955364e-06,0.0029259873860207897,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",7.223455403842627,7.239095679679531,0.01564027583690386,0.2165206949098596,7.223456604992368,7.239106401294034,0.015649796301666186,0.21665245819916878,1.0721614502884336e-05,0.00013176328930919468,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",6.607036122143159,6.619655875267502,0.01261975312434327,0.1910047544926958,6.607037767863983,6.619666675774062,0.01262890791007898,0.19114326803919318,1.0800506560215695e-05,0.0001385135464973819,SSP5,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",7.170180570287579e-07,6.48633992610199e-07,-6.838406441855885e-08,-9.537286229852386,7.1698986012356e-07,6.486143794495546e-07,-6.837548067400545e-08,-9.536464108742374,-1.9613160644452395e-11,0.0008221211100121195,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0003472758641722,0.0005149876941141,0.0001677118299419,48.293546210495784,0.0003472733480322,0.0005149894314342,0.00016771608340199998,48.29512093350998,1.7373200999560093e-09,0.001574723014194035,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0006068535092532,0.0006094600722963,2.6065630430999317e-06,0.4295209640144611,0.0006068537294764,0.0006094570266215,2.6032971450999772e-06,0.428982639250834,-3.045674799927005e-09,-0.0005383247636270849,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0033813994932241,0.0036920256922244,0.0003106261990003002,9.186320623243605,0.0033814295408628,0.0036920323436739,0.00031060280281110025,9.185547090590784,6.651449500124501e-09,-0.000773532652820208,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",2.484030384601533,2.484856689685756,0.000826305084222767,0.033264693111043235,2.4840375562640964,2.484880154808854,0.0008425985447577666,0.03392052356990144,2.3465123098365126e-05,0.0006558304588582045,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0012489240730386,0.0014041861892885,0.0001552621162499001,12.431669754923643,0.001248942012936,0.0014042037382426,0.0001552617253066,12.431459883522722,1.7548954100001304e-08,-0.00020987140092110224,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.4859603911418073,0.4714409214251198,-0.014519469716687494,-2.987788713103285,0.4859676131601245,0.4714568405790006,-0.014510772581123876,-2.9859546579172203,1.5919153880827874e-05,0.0018340551860647203,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0012501545517506,0.0013074923358447,5.7337784094100164e-05,4.586455651727994,0.0012501551717389,0.001307499825342,5.73446536031e-05,4.587002869678698,7.489497299900325e-09,0.0005472179507037822,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0129354295053755,0.0399144091749391,0.026978979669563603,208.56655481251786,0.012935659148022,0.0399149527850887,0.0269792936370667,208.56527934405355,5.436101495961965e-07,-0.0012754684643141445,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0016752236058723,0.0016784296766369,3.2060707646000813e-06,0.19138166113237517,0.0016752352224263,0.0016784687075174,3.2334850910999396e-06,0.19301678043855677,3.903088049983516e-08,0.0016351193061815983,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",5.023093555896405,5.023713806403646,0.0006202505072412379,0.012347978398951999,5.023093340141646,5.023713821608668,0.0006204814670223158,0.012352576888503906,1.5205022130260204e-08,4.5984895519074476e-06,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0027822598641952,0.0029667571808441,0.0001844973166489003,6.631203613407558,0.0027824506525183,0.0029668359865716,0.00018438533405330023,6.62672431895313,7.880572750005449e-08,-0.004479294454427851,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0149371252771097,0.0155725394851059,0.0006354142079961992,4.25392567986248,0.0149371538826354,0.0155725975185555,0.000635443635920099,4.25411454493221,5.803344959968981e-08,0.0001888650697301486,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0643039082996145,0.0650072735822753,0.000703365282660795,1.0938142039260956,0.0643039113873268,0.0650075693157033,0.0007036579283764971,1.094269249250017,2.957334279962698e-07,0.000455045323921377,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0259391271108048,0.0201203742791515,-0.005818752831653298,-22.432338631894552,0.0259367277120369,0.0201208066246309,-0.005815921087406001,-22.4234959474356,4.323454794001591e-07,0.008842684458951311,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.1255954199284795,0.1220571383112121,-0.003538281617267408,-2.817205929390011,0.1255925889336063,0.1220568104427268,-0.003535778490879507,-2.815276379682461,-3.278684852919822e-07,0.0019295497075502155,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.1053403518359184,1.1058673103259091,0.0005269584899907365,0.047673867068680084,1.1053404050575546,1.1058678262211494,0.0005274211635948323,0.04771572279286847,5.158952403050421e-07,4.1855724188383236e-05,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.009423105875141,1.0098278960238305,0.00040479014868943786,0.04010113760359154,1.009423173027045,1.0098284135563909,0.0004052405293457628,0.040145752561884705,5.175325603623548e-07,4.461495829316542e-05,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.737812938107436e-08,5.373472726900109e-08,-3.643402112073276e-09,-6.349809851547754,5.7376614097529327e-08,5.3733828326065976e-08,-3.6427857714633503e-09,-6.3489033446123315,-8.989429351111273e-13,0.0009065069354221578,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0032326177853609,0.004962974067058,0.0017303562816970998,53.528019598639844,0.003232593858757,0.0044030571891687,0.0011704633304116998,36.20817775301248,-0.0005599168778893,-17.319841845627366,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0043097104974414,0.004288112969164,-2.159752827740006e-05,-0.501136405571143,0.0043097244925443,0.0042879705475078,-2.17539450364998e-05,-0.5047641693600949,-1.4242165620025754e-07,-0.00362776378895191,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.1469854915239253,0.1476977645326064,0.0007122730086811246,0.4845872890557948,0.1469870549169971,0.0438652644459908,-0.1031217904710063,-70.15705602730709,-0.10383250008661561,-70.64164331636289,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",17.344356224370063,17.602079962108537,0.25772373773847335,1.4859227659101757,17.344761994188502,16.731089362145823,-0.6136726320426789,-3.5380862086680382,-0.8709905999627132,-5.024008974578214,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.013687179135445,0.014441274487111,0.0007540953516659999,5.509501586876707,0.0136880740251009,0.0144420868493742,0.000754012824273299,5.508538475833826,8.123622631996813e-07,-0.0009631110428811596,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",9.85731225939492,9.78462487822982,-0.07268738116509965,-0.7373955420334983,9.857791927523898,9.409912984382087,-0.4478789431418111,-4.5434002506310796,-0.3747118938477332,-3.806004708597581,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.2851839291549952,0.2829968616022549,-0.002187067552740285,-0.7668971948105923,0.2851841376752044,0.026627100270182,-0.2585570374050224,-90.66319028567166,-0.2563697613320729,-89.89629309086106,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.2432082816978729,0.4715078651913552,0.22829958349348228,93.86998744437862,0.2432208097185863,0.4715320421690308,0.22831123245044446,93.8699417679792,2.4176977675594014e-05,-4.567639942365531e-05,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0116282542019921,0.0121893406570077,0.0005610864550156004,4.825199426062406,0.0116288430338694,0.0121911439001189,0.0005623008662494992,4.8353981957773335,1.8032431111994485e-06,0.01019876971492728,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",28.63337962529871,28.63884336254158,0.0054637372428700814,0.01908170573774203,28.633373791507,28.63884220457342,0.005468413066420652,0.019098039603152348,-1.1579681569173772e-06,1.6333865410316645e-05,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",1.3681811390924516,1.36651451028004,-0.0016666288124116413,-0.12181346203304318,1.3681904675095211,0.0859134758781807,-1.2822769916313403,-93.72064943307443,-1.2806010344018592,-93.59883597104138,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.1096351806182413,0.1149262069342743,0.005291026316032996,4.82602964321898,0.1096366859159937,0.1149287776530673,0.005292091737073609,4.826935156657817,2.570718793004634e-06,0.0009055134388367136,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.5620246363237065,0.5675539455551213,0.005529309231414814,0.9838197249826831,0.5620334556948585,0.5675672712869796,0.005533815592121072,0.9846060827961661,1.3325731858304657e-05,0.0007863578134830185,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.6089812280273028,0.375580631959114,-0.2334005960681888,-38.326402412148674,0.6088716668559075,0.3755984117653773,-0.23327325509053026,-38.31238465982611,1.7779806263273912e-05,0.014017752322565968,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.4440045117755265,2.453807474184677,0.009802962409150684,0.4011024677703644,2.4438953344174634,2.453787294633818,0.009891960216354523,0.4047620238496183,-2.0179550859200646e-05,0.0036595560792538895,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",7.073637923582137,7.087423078906112,0.013785155323975395,0.19488070315301778,7.073635230733663,7.08724784154452,0.013612610810857184,0.1924415151026287,-0.00017523736159219538,-0.0024391880503890906,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",6.526802989246812,6.538464795552191,0.011661806305379052,0.17867562916472857,6.526802444670662,6.517997017919437,-0.008805426751225198,-0.1349118013892868,-0.02046777763275376,-0.3135874305540154,SSP5,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",6.088343715541134e-07,5.880262098171537e-07,-2.0808161736959783e-08,-3.4177048322427614,6.087872071324393e-07,5.879828000014666e-07,-2.0804407130972654e-08,-3.4173528758870155,-4.340981568703436e-11,0.0003519563557459193,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0040769644307737,0.0041000823217024,2.311789092869932e-05,0.5670368560049506,0.004076962542815,0.0004622974802563,-0.0036146650625587004,-88.66073761038041,-0.0036377848414460997,-89.22777446638536,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0005612302531294,0.0005605876237224,-6.426294069999602e-07,-0.11450370029353933,0.0005612304380603,0.0005605848882423,-6.455498180000119e-07,-0.11502402119014303,-2.7354801000311485e-09,-0.0005203208966036987,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0049305466660536,0.0049222477075292,-8.298958524399942e-06,-0.1683172087496418,0.0049305740597717,0.0014433414338423,-0.0034872326259293997,-70.72670613309617,-0.0034789062736869003,-70.55838892434653,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",3.23279132799089,3.237263853591761,0.004472525600870636,0.13834872551610727,3.2327980034954256,3.1855612297207307,-0.04723677377469482,-1.4611730681477964,-0.051702623871030085,-1.5995217936639037,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.001563402151975,0.0015670489011767,3.646749201699972e-06,0.23325727146359243,0.0015634183892273,0.0003451579763764,-0.0012182604128508998,-77.92286576934853,-0.0012218909248003,-78.15612304081212,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.8941139941052391,0.8955161848890973,0.0014021907838582814,0.15682460996055508,0.8941209853873399,0.5829265235901087,-0.3111944617972312,-34.80451380552481,-0.3125896612989887,-34.961338415485365,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0019060319706914,0.0018618691579612,-4.4162812730199914e-05,-2.317002726569175,0.0019060327652527,0.0004500821958077,-0.001455950569445,-76.38643972901335,-0.0014117869621535,-74.06943700244418,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0144559231948823,0.0165901606706683,0.002134237475785998,14.763757713803868,0.0144561341174291,0.0165906447662897,0.0021345106488606,14.765431971796097,4.840956214016701e-07,0.0016742579922297551,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0022779259073544,0.0022861056187701,8.179711415699873e-06,0.3590859294102261,0.0022779364174241,0.0022861406962821,8.204278857999996e-06,0.3601627681635394,3.5077512000082633e-08,0.001076838753313325,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",1.026066455007318,1.026038203918053,-2.825108926507447e-05,-0.002753339135804121,1.0260662854878944,1.0260382202903078,-2.806519758657977e-05,-0.0027352226638296348,1.6372254885155257e-08,1.8116471974486282e-05,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0048997304575894,0.0048882642570306,-1.1466200558800377e-05,-0.2340169659953415,0.0048999031054665,0.0009271444612899,-0.0039727586441766,-81.07831029851292,-0.0039611197957407,-80.84429333251758,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0010889685470785,0.0011744160455849,8.54474985064e-05,7.846645225487893,0.0010889946399411,0.0011744679240831,8.547328414200005e-05,7.848825054512942,5.187849820001075e-08,0.002179829025049429,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.05470123166789,0.054715095754741,1.3864086850993995e-05,0.025345109110463244,0.0547012679910619,0.0547153591319848,1.4091140922906087e-05,0.025760172369694537,2.633772438059845e-07,0.0004150632592312929,SSP5,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0218655339968726,0.0209949460461571,-0.0008705879507155019,-3.9815535757783045,0.0218633673647461,0.0209953408013046,-0.0008680265634414992,-3.970232713745464,3.9475514750086926e-07,0.011320862032840662,SSP5,Nickel
